,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,cum_reward,criticality_score_single,criticality_score_combined,total_timesteps
454,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,75.09574,0.0,75.80949189954121,166
455,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,55.905666,0.0,70.42419710922631,140
456,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,86.20717,0.0,82.7180776489687,186
457,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,123.92,0.035608597160061206,114.40795350283578,250
458,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,19.871449,0.0,42.35524339945501,73
459,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,68.6357,0.0,73.7819957737644,159
460,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,73.404274,0.0,100.30374459766901,171
461,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,89.7529,0.0,130.10858431450805,220
462,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,124.85542,0.09333332624014516,66.9097520015804,250
463,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,130.82422,0.29749712415221324,177.52580515575167,250
464,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,161.5157,0.03901404561654916,72.01425271215405,250
465,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,97.817314,0.12588643697114135,148.31690261660512,250
466,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,86.642685,0.3775726404710194,182.78399566407558,250
467,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,125.17144,0.2984574474176754,166.99074363590523,250
468,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,96.020004,0.0,119.00128114507234,204
469,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,90.22574,0.075142458921149,110.5962475570875,250
470,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,23.408571,0.018827023022045173,3.500305986044783,36
471,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,174.72719,0.015202195702665696,61.19228750699828,250
472,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,188.89,0.007294197120720789,144.9281741586244,250
473,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,29.287142,-0.1,6.643930498533723,35
474,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,190.92293,0.06609419928532444,116.84717192389735,250
475,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,202.22858,0.0,123.17689258339288,250
476,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,31.759016,-0.1,2.25919106811655,35
477,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,126.75583,0.0,107.32795897666456,196
478,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,155.42429,0.09548072409708476,103.7955631983576,207
479,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,12.071429,0.02489414959929408,8.327348505856978,35
480,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,4.737142,0.5590400226170862,22.917996048832293,35
481,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,9.0342865,0.2597656523151942,14.40114410284464,35
482,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,18.679987,0.0,70.00957815030819,175
483,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,3.5414293,0.6521794667262667,25.33047775905737,35
484,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,4.0528574,0.6073861148766247,24.424259827365287,35
485,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,60.708584,0.0,62.40545953736506,113
486,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,3.698572,0.6359264842539272,25.10044070280724,35
487,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,15.245723,0.0,46.5028032043663,120
488,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,5.432856,0.4985943820820338,21.678298966572164,35
489,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,18.591427,0.4014419520377092,28.309337813098463,40
490,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,58.63428,0.0,78.82602852115468,138
491,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,83.62417,0.0,97.08674693304647,181
492,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,94.9498,0.0,105.55336696939449,199
493,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,33.785725,0.0,55.17804895585141,94
494,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption2Wrapper,,38.788574,0.0,59.752657700247426,102
