,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,reward,criticality_score
635,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,239.1153,122.45550828557676
636,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,238.29468,133.47925103909785
637,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,222.97829,123.63179460278694
638,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,243.55145,142.99116035005733
639,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,235.13676,141.8742028323199
640,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,64.57,47.3846586335
641,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,183.63297,175.57196400616567
642,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,29.498623,20.577499601784055
643,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,27.915712,20.19845336832471
644,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,232.9083,130.59135300693848
645,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,28.665327,19.628170173402378
646,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,29.088572,20.082090696699794
647,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,29.76143,20.356869065783663
648,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,28.674284,20.856464794225932
649,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,30.604286,19.536998517419313
650,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,174.10428,191.53581961861283
651,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,179.14117,208.63545997395067
652,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,162.72583,168.39825220653083
653,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,176.0704,184.89143998993222
654,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,173.53572,203.43053671516878
655,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,170.86118,205.39616720235324
656,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,165.11426,203.05365307112862
657,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,166.62463,187.52106182616268
658,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,194.93729,194.71732037673365
659,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,155.76,196.48779304959453
660,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,183.05724,192.54817713148026
661,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,197.96484,182.29574195517105
662,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,219.40976,186.16424448056108
663,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,213.86139,185.00044307566262
664,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,222.47559,193.38761820923392
665,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,222.13818,87.04621653598379
666,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,212.46545,193.64155647263877
667,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,175.19533,197.88110067008634
668,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,179.20312,198.8015230121334
669,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,200.14514,202.57920870319137
670,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,209.79135,169.58838784651874
671,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,219.77281,124.47743891421464
672,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,232.37787,165.96589290287932
673,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,229.64128,158.1752088182532
674,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,227.66989,163.31768488174183
675,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,237.15456,109.7098026845906
676,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,236.47679,134.22101654826974
677,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,,219.37975,166.43946357113026
